"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","nperps","nperpcap","claimed","claimmode_txt","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","propvalue","INT_IDEO","INT_MISC","president_party","state_governor_party","date"
"2213",2212,"Texas","Laredo",27.53052,-99.48005,FALSE,TRUE,"Bombing/Explosion","Police","United States","Organization 544",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Democratic","Republican",1996-05-20
"2214",2213,"Idaho","Boise",43.618518,-116.214619,NA,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,2000,NA,FALSE,"Democratic","Republican",1996-05-23
"2215",2214,"Idaho","Boise",43.618518,-116.214619,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,30000,NA,FALSE,"Democratic","Republican",1996-07-07
"2216",2215,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Cuban Exiles",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Democrat",1996-07-11
"2217",2216,"Washington","Spokane Valley",47.65878,-117.426047,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Phineas Priesthood",4,4,TRUE,"Note left at scene","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1996-07-12
"2218",2217,"Washington","Spokane Valley",47.65878,-117.426047,FALSE,TRUE,"Armed Assault","Business","United States","Phineas Priesthood",4,4,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1996-07-12
"2219",2218,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-07-17
"2220",2219,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Facility/Infrastructure Attack","Violent Political Party","Nicaragua",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,TRUE,"Democratic","Democrat",1996-07-22
"2221",2220,"Georgia","Atlanta",33.764496,-84.432083,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Army of God",NA,NA,NA,NA,"Explosives",1,1,NA,110,75,NA,NA,FALSE,FALSE,"Democratic","Democrat",1996-07-27
"2222",2221,"Utah","West Jordan",40.60675,-111.938754,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Rights extremists",4,4,FALSE,NA,"Incendiary",0,0,0,0,0,0,240000,NA,NA,"Democratic","Republican",1996-08-16
"2223",2222,"Ohio","Akron",41.084195,-81.514059,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,3,3,NA,NA,NA,FALSE,"Democratic","Republican",1996-08-24
"2224",2223,"Tennessee","Piperton",35.04819,-89.620111,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Letter","Incendiary",0,0,0,0,0,0,NA,FALSE,TRUE,"Democratic","Republican",1996-08-31
"2225",2224,"Oklahoma","Broken Arrow",36.050845,-95.789504,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Anti-Abortion extremists",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1000,NA,FALSE,"Democratic","Republican",1996-09-01
"2226",2225,"Arizona","Tempe",33.42551,-111.937419,NA,TRUE,"Unarmed Assault","Abortion Related","United States","Anti-Abortion extremists",1,1,NA,NA,"Melee",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-09-10
"2227",2226,"Oklahoma","Broken Arrow",36.050845,-95.789504,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1996-09-18
"2228",2227,"California","Lancaster",34.698905,-118.144779,TRUE,TRUE,"Bombing/Explosion","Business","United States","White extremists",1,1,FALSE,NA,"Explosives",0,0,0,1,1,0,NA,NA,NA,"Democratic","Republican",1996-10-03
"2229",2228,"Oregon","Detroit",44.73573,-122.150849,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Earth Liberation Front (ELF)",2,1,TRUE,"Note left at scene","Incendiary",0,0,0,0,0,0,21500,FALSE,TRUE,"Democratic","Democrat",1996-10-28
"2230",2229,"Oregon","Oakridge",43.747695,-122.456799,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Earth Liberation Front (ELF)",3,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,5e+06,TRUE,FALSE,"Democratic","Democrat",1996-10-30
"2231",2230,"Missouri","Hannibal",39.70355,-91.376109,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,75000,NA,FALSE,"Democratic","Democrat",1996-11-01
"2232",2231,"Minnesota","Bloomington",44.820491,-93.306364,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,2250000,FALSE,TRUE,"Democratic","Republican",1996-11-12
"2233",2232,"New Jersey","Fairton",39.380459,-75.216904,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property",NA,NA,NA,NA,NA,NA,"Explosives",0,0,NA,1,1,NA,NA,NA,NA,"Democratic","Republican",1996-11-16
"2234",2233,"Arizona","Phoenix",33.44826,-112.075774,NA,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-12-01
"2235",2234,"Arizona","Phoenix",33.44826,-112.075774,NA,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-12-01
"2236",2235,"Arizona","Phoenix",33.44826,-112.075774,NA,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-12-01
"2237",2236,"Louisiana","New Orleans",29.951027,-90.071422,FALSE,TRUE,"Assassination","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Melee",0,0,NA,1,1,NA,NA,NA,FALSE,"Democratic","Republican",1996-12-18
"2238",2237,"Oklahoma","Tulsa",36.149745,-95.993334,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,1,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-01
"2239",2238,"Oklahoma","Tulsa",36.149745,-95.993334,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,1,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-01
"2240",2239,"Oklahoma","Tulsa",36.149745,-95.993334,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,1,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-01
"2241",2240,"Oklahoma","Tulsa",36.149745,-95.993334,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,7000,NA,FALSE,"Democratic","Republican",1997-01-01
"2242",2241,"Pennsylvania","Philadelphia",40.008171,-75.13549,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States",NA,1,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-02
"2243",2242,"Kansas","Leavenworth",39.31927,-94.915599,FALSE,FALSE,"Bombing/Explosion","Police","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-02
"2244",2243,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Bombing/Explosion","Journalists & Media","Saudi Arabia",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,TRUE,"Democratic",NA,1997-01-02
"2245",2244,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Journalists & Media","Saudi Arabia","Islamist extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,TRUE,"Democratic","Republican",1997-01-13
"2246",2245,"Georgia","Atlanta",33.764496,-84.432083,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Army of God",NA,NA,NA,NA,"Explosives",0,0,NA,6,6,NA,NA,FALSE,FALSE,"Democratic","Democrat",1997-01-16
"2247",2246,"Oklahoma","Tulsa",36.149745,-95.993334,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Explosives",0,0,0,0,0,0,2500,NA,FALSE,"Democratic","Republican",1997-01-19
"2248",2247,"California","San Diego",32.715695,-117.161719,FALSE,FALSE,"Bombing/Explosion","Police","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-01-30
"2249",2248,"Oklahoma","Tulsa",36.149745,-95.993334,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1997-02-01
"2250",2249,"California","Chula Vista",32.6409,-117.084279,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-02-01
"2251",2250,"Florida","Jacksonville",30.33138,-81.655799,FALSE,FALSE,"Bombing/Explosion","Religious Figures/Institutions","United States","Jewish Extremists",1,1,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Democrat",1997-02-13
"2252",2251,"Virginia","Falls Church",38.88549,-77.173624,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,TRUE,"Personal claim","Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-02-18
"2253",2252,"Georgia","Atlanta",33.764496,-84.432083,FALSE,TRUE,"Bombing/Explosion","Business","United States","Army of God",NA,NA,NA,NA,"Explosives",0,0,NA,4,4,NA,NA,FALSE,FALSE,"Democratic","Democrat",1997-02-21
"2254",2253,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Armed Assault","Tourists","United States","Palestinians",1,NA,NA,NA,"Firearms",1,0,NA,6,2,NA,NA,TRUE,TRUE,"Democratic","Republican",1997-02-23
"2255",2254,"California","Los Angeles",34.097866,-118.407379,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,1000,NA,FALSE,"Democratic","Republican",1997-03-08
"2256",2255,"Utah","Sandy",40.564938,-111.839048,FALSE,TRUE,"Bombing/Explosion","Business","United States","Animal Liberation Front (ALF)",6,2,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,1e+06,TRUE,FALSE,"Democratic","Republican",1997-03-11
"2257",2256,"California","Bakersfield",35.373222,-119.018793,FALSE,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,TRUE,"Personal claim","Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-03-17
"2258",2257,"Utah","Ogden",41.222365,-111.970459,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",3,3,TRUE,"Personal claim","Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Republican",1997-03-18
"2259",2258,"California","Davis",38.538232,-121.761712,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Letter","Incendiary",0,0,0,0,0,0,1000,TRUE,FALSE,"Democratic","Republican",1997-03-18
"2260",2259,"Montana","Bozeman",45.679325,-111.033184,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,2000,NA,FALSE,"Democratic","Republican",1997-04-02
"2261",2260,"Illinois","Urbana",40.11727,-88.204489,FALSE,FALSE,"Assassination","Government (General)","United States",NA,1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-04-08
"2262",2261,"Texas","Dallas",32.778155,-96.795404,TRUE,TRUE,"Facility/Infrastructure Attack","Religious Figures/Institutions","United States","Anti-Semitic extremists",1,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-04-26
"2263",2262,"Texas","Fort Davis",30.588498,-103.894658,FALSE,TRUE,"Hostage Taking (Kidnapping)","Government (General)","United States","Republic of Texas",NA,NA,NA,NA,"Firearms",0,0,NA,1,1,NA,NA,FALSE,FALSE,"Democratic","Republican",1997-04-27
"2264",2263,"Colorado","Colorado Springs",38.864281,-104.778412,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Anti-Government Group",3,3,FALSE,NA,"Incendiary",0,0,0,1,1,0,2500000,NA,FALSE,"Democratic","Democrat",1997-05-03
"2265",2264,"North Carolina","Greensboro",36.068994,-79.794704,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,50000,NA,FALSE,"Democratic","Democrat",1997-05-06
"2266",2265,"Washington","Yakima",46.604135,-120.507049,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1997-05-06
"2267",2266,"Oregon","Portland",45.511795,-122.675629,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1997-05-23
"2268",2267,"Arkansas","Fort Smith",35.3846,-94.421299,NA,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-05-29
"2269",2268,"Oregon","Redmond",44.272591,-121.169856,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",5,4,TRUE,"Letter","Incendiary",0,0,0,0,0,0,1211388,TRUE,FALSE,"Democratic","Democrat",1997-07-21
"2270",2269,"Alabama","Tuscaloosa",33.210435,-87.566214,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,1e+05,NA,FALSE,"Democratic","Democrat, Republican",1997-07-22
"2271",2270,"California","San Francisco",37.755363,-122.443352,FALSE,FALSE,"Bombing/Explosion","Airports & Aircraft","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-07-26
"2272",2271,"New York","Fairport",43.10106,-77.441914,FALSE,FALSE,"Assassination","Abortion Related","United States","Army of God",NA,NA,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Republican",1997-10-28
"2273",2272,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-11-09
"2274",2273,"Oregon","Burns",43.58604,-119.054654,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Animal Liberation Front (ALF)",NA,5,NA,NA,NA,0,0,0,0,0,0,NA,FALSE,TRUE,"Democratic","Democrat",1997-11-30
"2275",2274,"Puerto Rico","Arecibo",18.47239,-66.719734,FALSE,FALSE,"Bombing/Explosion","Military","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","New Progressive Party",1997-12-02
"2276",2275,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-12-15
"2277",2276,"Illinois","Oakwood",40.11411,-87.778197,TRUE,TRUE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Explosives",1,1,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1997-12-30
"2278",2277,"Mississippi","Jackson",32.29869,-90.180489,TRUE,TRUE,"Facility/Infrastructure Attack","Journalists & Media","United States",NA,NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,10000,NA,FALSE,"Democratic","Republican",1998-01-26
"2279",2278,"Alabama","Birmingham",33.520295,-86.811504,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Army of God",1,1,TRUE,"Letter","Explosives",1,0,0,1,0,0,NA,FALSE,FALSE,"Democratic","Democrat, Republican",1998-01-29
"2280",2279,"New York","Rochester",43.233838,-77.571695,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Other","Fake Weapons",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Republican",1998-02-23
"2281",2280,"California","Los Angeles",34.097866,-118.407379,TRUE,FALSE,"Unarmed Assault","Government (General)","United States",NA,1,1,FALSE,NA,"Chemical",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1998-03-26
"2282",2281,"Puerto Rico","Arecibo",18.47239,-66.719734,FALSE,TRUE,"Facility/Infrastructure Attack","Food or Water Supply","United States","Macheteros",NA,0,TRUE,"Letter","Incendiary",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","New Progressive Party",1998-03-31
"2283",2282,"California","Pacific Beach",32.795975,-117.239659,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,1,0,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1998-04-01
"2284",2283,"North Dakota","Fargo",46.877257,-96.790247,TRUE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1998-04-06
"2285",2284,"New Mexico","Santa Fe",35.686975,-105.937799,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Anti-Abortion extremists",1,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1998-04-14
"2286",2285,"Florida","Wimauma",27.713726,-82.29624,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Note left at scene","Incendiary",0,0,0,0,0,0,5e+05,TRUE,FALSE,"Democratic","Democrat",1998-05-04
"2287",2286,"Puerto Rico","Rio Piedras",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Business","Puerto Rico","Macheteros",NA,NA,TRUE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","New Progressive Party",1998-06-09
"2288",2287,"Washington","Olympia",47.039225,-122.891429,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Animal Liberation Front (ALF)",3,3,TRUE,"Letter","Incendiary",0,0,0,0,0,0,1200000,TRUE,FALSE,"Democratic","Democrat",1998-06-21
"2289",2288,"Washington","Olympia",47.039225,-122.891429,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Animal Liberation Front (ALF)",3,3,TRUE,"Letter","Incendiary",0,0,0,0,0,0,5e+05,TRUE,FALSE,"Democratic","Democrat",1998-06-21
"2290",2289,"Puerto Rico","Santa Isabel",17.966072,-66.404858,FALSE,TRUE,"Bombing/Explosion","Business","United States","Macheteros",NA,NA,FALSE,NA,"Explosives",0,0,0,1,1,0,NA,FALSE,FALSE,"Democratic","New Progressive Party",1998-06-24
"2291",2290,"New Mexico","Santa Fe",35.686975,-105.937799,TRUE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Anti-Environmentalists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,3500000,NA,FALSE,"Democratic","Republican",1998-06-27
"2292",2291,"Puerto Rico","Guaynabo",18.357497,-66.111137,FALSE,FALSE,"Bombing/Explosion","Telecommunication","United States",NA,5,5,FALSE,NA,"Chemical",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","New Progressive Party",1998-07-09
"2293",2292,"New Jersey","Paramus",40.944407,-74.070626,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Other","Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Republican",1998-07-16
"2294",2293,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Armed Assault","Government (General)","United States",NA,1,1,FALSE,NA,"Firearms",2,2,0,1,1,0,NA,NA,FALSE,"Democratic",NA,1998-07-24
"2295",2294,"Indiana","Lafayette",40.41737,-86.876554,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,1,0,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Democrat",1998-08-02
"2296",2295,"Ohio","Columbus",39.96196,-83.002984,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,100,NA,FALSE,"Democratic","Republican",1998-08-21
"2297",2296,"North Carolina","Fayetteville",35.078014,-78.963646,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,17000,NA,NA,"Democratic","Democrat",1998-09-08
