,provstate,city,latitude,longitude,doubtterr,success,attacktype1_txt,targtype1_txt,natlty1_txt,gname,nperps,nperpcap,claimed,claimmode_txt,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,propvalue,INT_IDEO,INT_MISC,president_party,state_governor_party,date
2140,Massachusetts,Brookline,42.331779,-71.12118199999999,0,1,Armed Assault,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Firearms,1,1.0,0.0,2.0,2.0,0.0,,-9,0,Democratic,Republican,12-30-1994
2141,Virginia,Norfolk,36.846825,-76.285069,0,1,Armed Assault,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Democratic,Republican,12-31-1994
2142,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-0-1995
2143,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-0-1995
2144,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-0-1995
2145,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-2-1995
2146,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-2-1995
2147,Arkansas,Little Rock,34.748655,-92.27449399999999,0,0,Bombing/Explosion,Police,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Democrat,1-7-1995
2148,Oregon,Murphy,42.348135,-123.334877,0,0,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,1.0,0.0,0.0,,Explosives,0,0.0,0.0,1.0,1.0,1.0,,-9,0,Democratic,Democrat,1-18-1995
2149,Tennessee,Columbia,35.615725,-87.03544699999999,1,1,Armed Assault,Religious Figures/Institutions,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-29-1995
2150,Tennessee,Columbia,35.615725,-87.03544699999999,1,1,Armed Assault,Religious Figures/Institutions,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-29-1995
2151,Tennessee,Williamsport,35.689803999999995,-87.220913,1,1,Facility/Infrastructure Attack,Business,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-29-1995
2152,New York,Huntington,40.868154,-73.425676,0,0,Assassination,Abortion Related,United States,Unknown,,,,,Firearms,0,,,0.0,,,,-9,0,Democratic,Republican,1-28-1995
2153,California,Ventura,34.274606,-119.229202,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,1000,-9,0,Democratic,Republican,2-9-1995
2154,California,Santa Barbara,34.419255,-119.69886899999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,2-11-1995
2155,California,San Luis Obispo,35.28552,-120.66251899999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,50000,-9,0,Democratic,Republican,2-15-1995
2156,California,Santa Cruz,36.974025,-122.03095400000001,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,2-21-1995
2157,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,2-24-1995
2158,California,San Francisco,37.755363,-122.443352,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,2-28-1995
2159,Virginia,Norfolk,36.846825,-76.285069,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,2.0,2.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,5000,-9,0,Democratic,Republican,3-6-1995
2160,Massachusetts,Brookline,42.331779,-71.12118199999999,0,1,Unarmed Assault,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Melee,0,,,1.0,,,,-9,0,Democratic,Republican,3-11-1995
2161,California,Los Angeles,34.097865999999996,-118.407379,0,0,Bombing/Explosion,Government (General),United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,3-17-1995
2162,Colorado,Denver,39.758967999999996,-104.876305,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Melee,0,,,0.0,,,,-9,0,Democratic,Democrat,3-18-1995
2163,Nevada,Lamoille,40.729069,-115.47876000000001,1,1,Bombing/Explosion,Government (General),United States,Anti-Government Group,2.0,2.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Democratic,Democrat,3-28-1995
2164,Iowa,Des Moines,41.579662,-93.62150600000001,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,4.0,4.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,28255,0,0,Democratic,Republican,3-29-1995
2165,Nevada,Carson City,39.164885,-119.766999,0,1,Bombing/Explosion,Government (General),United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Democrat,3-31-1995
2166,New York,DeWitt,43.038712,-76.073792,0,0,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,-9.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,1,0,Democratic,Republican,4-11-1995
2167,Florida,Jacksonville,30.33138,-81.655799,0,1,Bombing/Explosion,Government (General),United States,Unknown,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,-9,Democratic,Democrat,4-13-1995
2168,New York,DeWitt,43.038712,-76.073792,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Note left at scene,Incendiary,0,0.0,0.0,0.0,0.0,0.0,6000,1,0,Democratic,Republican,4-14-1995
2169,California,Aptos,36.977173,-121.899402,1,1,Bombing/Explosion,Business,United States,Unknown,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,-99,-9,0,Democratic,Republican,4-15-1995
2170,Oklahoma,Oklahoma City,35.472015,-97.520354,0,1,Bombing/Explosion,Government (General),United States,Anti-Government extremists,1.0,,,,Explosives,168,168.0,0.0,650.0,650.0,0.0,652000000,-9,0,Democratic,Republican,4-19-1995
2171,Michigan,Warren,42.511115000000004,-83.02851899999999,-9,1,Armed Assault,Abortion Related,United States,Unknown,,,,,Firearms,0,,,0.0,,,,-9,0,Democratic,Republican,4-22-1995
2172,California,Sacramento,38.579065,-121.49101399999999,-9,1,Bombing/Explosion,Private Citizens & Property,United States,Anti-Technology extremists,,,,,Explosives,1,1.0,,0.0,0.0,,,-9,0,Democratic,Republican,4-24-1995
2173,Ohio,Canton,40.79781,-81.371569,0,1,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Democratic,Republican,5-4-1995
2174,District of Columbia,Washington,38.908642,-77.015381,1,0,Armed Assault,Government (General),United States,Unknown,,,,,Firearms,0,,,2.0,,,,-9,0,Democratic,Nan,5-23-1995
2175,Kentucky,Louisville,38.25486,-85.76640400000001,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,2.0,2.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,0,0,Democratic,Democrat,5-23-1995
2176,Utah,Salt Lake City,40.733502,-111.89398,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,1.0,1.0,Personal claim,Incendiary,0,0.0,0.0,0.0,0.0,0.0,-99,1,0,Democratic,Republican,6-10-1995
2177,Utah,Murray,40.656914,-111.88836299999998,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,300000,1,0,Democratic,Republican,6-15-1995
2178,South Carolina,Greeleyville,33.577784,-79.988963,0,1,Facility/Infrastructure Attack,Religious Figures/Institutions,United States,Ku Klux Klan,2.0,2.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,110000,0,0,Democratic,Republican,6-20-1995
2179,South Carolina,Manning,33.609390000000005,-80.209839,0,1,Facility/Infrastructure Attack,Religious Figures/Institutions,United States,Ku Klux Klan,2.0,2.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,80000,0,0,Democratic,Republican,6-21-1995
2180,Wisconsin,Glendale,43.125946,-87.928409,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,2.0,2.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,0,0,Democratic,Republican,6-22-1995
2181,Nevada,Carson City,39.164885,-119.766999,0,1,Bombing/Explosion,Government (General),United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Democrat,8-5-1995
2182,Missouri,Bridgeton,38.755299,-90.406378,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,2.0,2.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,16606,0,0,Democratic,Democrat,8-16-1995
2183,Florida,St. Petersburg,27.771185,-82.639319,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Democrat,8-21-1995
2184,Oregon,Grants Pass,42.44321,-123.32463899999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Democrat,8-28-1995
2185,Florida,St. Petersburg,27.771185,-82.639319,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,2.0,,,,-9,0,Democratic,Democrat,8-29-1995
2186,Illinois,Peoria,40.69214,-89.587764,1,1,Armed Assault,Business,United States,Unknown,,,,,Firearms,0,,,0.0,,,,-9,0,Democratic,Republican,8-30-1995
2187,Illinois,Peoria,40.69214,-89.587764,1,1,Armed Assault,Business,United States,Unknown,,,,,Firearms,0,,,0.0,,,,-9,0,Democratic,Republican,8-30-1995
2188,Wisconsin,Madison,43.125163,-89.309099,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,5.0,5.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,9845,0,0,Democratic,Republican,8-30-1995
2189,Wyoming,Jackson,43.47997,-110.762354,0,1,Facility/Infrastructure Attack,Business,United States,Anti-Abortion extremists,1.0,1.0,1.0,Personal claim,Incendiary,0,,,0.0,,,30000,-9,0,Democratic,Republican,9-18-1995
2190,Arizona,Hyder,33.014992,-113.352173,0,1,Facility/Infrastructure Attack,Transportation,United States,Sons of the Gestapo,,,,,Sabotage Equipment,1,1.0,,78.0,78.0,,,0,0,Democratic,Republican,10-9-1995
2191,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Airports & Aircraft,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,10-13-1995
2192,Illinois,Chicago,41.842602,-87.681229,1,1,Bombing/Explosion,Government (General),United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,10-30-1995
2193,Florida,St. Petersburg,27.771185,-82.639319,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Democrat,11-2-1995
2194,Florida,Clearwater,27.9656,-82.799764,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,400,-9,0,Democratic,Democrat,11-7-1995
2195,Massachusetts,Boston,42.358635,-71.056699,0,0,Bombing/Explosion,Religious Figures/Institutions,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,11-15-1995
2196,Missouri,St. Louis,38.62774,-90.19951400000001,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,2.0,2.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,2500,0,0,Democratic,Democrat,11-22-1995
2197,North Carolina,Fayetteville,35.078014,-78.963646,-9,1,Assassination,Unknown,United States,Unknown,,,,,Firearms,0,,,0.0,,,,-9,0,Democratic,Democrat,12-7-1995
2198,,New York City,40.697132,-73.931351,0,1,Hostage Taking (Barricade Incident),Business,United States,Black Nationalists,1.0,-99.0,0.0,,Firearms,8,7.0,1.0,4.0,3.0,0.0,,-9,-9,Democratic,Nan,12-8-1995
2199,Nevada,Reno,39.527395,-119.813414,0,0,Bombing/Explosion,Government (General),United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Democrat,12-18-1995
2200,Ohio,Sylvania,41.715575,-83.704249,1,1,Hostage Taking (Barricade Incident),Business,United States,Aryan Republican Army,3.0,3.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,7400,0,0,Democratic,Republican,12-19-1995
2201,Oregon,Eugene,44.04992,-123.088544,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),1.0,1.0,1.0,Note left at scene,Incendiary,0,0.0,0.0,0.0,0.0,0.0,15000,1,0,Democratic,Democrat,12-24-1995
2202,Alabama,Opelika,32.6505,-85.380649,0,1,Assassination,Religious Figures/Institutions,United States,Unknown,,,,,Explosives,0,,,1.0,1.0,,,-9,0,Democratic,"Democrat, Republican",1-1-1996
2203,Oregon,Grants Pass,42.44321,-123.32463899999999,-9,0,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Democrat,1-1-1996
2204,District of Columbia,Washington,38.908642,-77.015381,-9,1,Armed Assault,Private Citizens & Property,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Nan,1-5-1996
2205,Virginia,Virginia Beach,36.848310999999995,-75.97927800000001,0,0,Bombing/Explosion,Religious Figures/Institutions,United States,Unknown,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,-9,Democratic,Republican,1-12-1996
2206,California,Berkeley,37.874043,-122.280022,0,0,Bombing/Explosion,Educational Institution,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,1-20-1996
2207,Florida,Miami,25.774591,-80.21419499999999,1,1,Bombing/Explosion,Journalists & Media,United States,Unknown,,,,,Explosives,1,1.0,,0.0,,,,-9,0,Democratic,Democrat,1-23-1996
2208,Washington,Spokane,47.65713,-117.24786399999999,0,1,Bombing/Explosion,Journalists & Media,United States,Phineas Priesthood,3.0,3.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Democratic,Democrat,4-1-1996
2209,Washington,Spokane Valley,47.65713,-117.24786399999999,1,1,0,,Branch,,0.0,3.0,3.0,1,0,Shotgun; revolver; pipe bomb,0.0,0.0,0.0,0.0,0.0,Minor (likely < $1 million),0,0,Democratic,Democrat,4-1-1996
2210,California,Vacaville,38.351355,-121.993429,0,1,Bombing/Explosion,Government (General),United States,Anti-Government Group,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,2.0,2.0,0.0,,-9,0,Democratic,Republican,4-12-1996
2211,Washington,Spokane,47.65878,-117.426047,0,1,Bombing/Explosion,Government (General),United States,White extremists,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Democrat,4-29-1996
2212,Texas,Laredo,27.530520000000003,-99.48005,0,1,Bombing/Explosion,Police,United States,Organization 544,,,,,Explosives,0,,,0.0,,,,0,0,Democratic,Republican,5-20-1996
2213,Idaho,Boise,43.618518,-116.214619,-9,1,Facility/Infrastructure Attack,Business,United States,Unknown,,,,,Incendiary,0,,,0.0,,,2000,-9,0,Democratic,Republican,5-23-1996
2214,Idaho,Boise,43.618518,-116.214619,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,30000,-9,0,Democratic,Republican,7-7-1996
2215,Florida,Miami,25.774591,-80.21419499999999,0,1,Facility/Infrastructure Attack,Business,United States,Cuban Exiles,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,1,0,Democratic,Democrat,7-11-1996
2216,Washington,Spokane Valley,47.65878,-117.426047,0,1,Bombing/Explosion,Abortion Related,United States,Phineas Priesthood,4.0,4.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Democratic,Democrat,7-12-1996
2217,Washington,Spokane Valley,47.65878,-117.426047,0,1,Armed Assault,Business,United States,Phineas Priesthood,4.0,4.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,0,0,Democratic,Democrat,7-12-1996
2218,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Religious Figures/Institutions,United States,Unknown,,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,7-17-1996
2219,Florida,Miami,25.774591,-80.21419499999999,0,1,Facility/Infrastructure Attack,Violent Political Party,Nicaragua,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,1,Democratic,Democrat,7-22-1996
2220,Georgia,Atlanta,33.764496,-84.43208299999999,0,1,Bombing/Explosion,Private Citizens & Property,United States,Army of God,,,,,Explosives,1,1.0,,110.0,75.0,,,0,0,Democratic,Democrat,7-27-1996
2221,Utah,West Jordan,40.60675,-111.938754,0,1,Facility/Infrastructure Attack,Business,United States,Animal Rights extremists,4.0,4.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,240000,-9,-9,Democratic,Republican,8-16-1996
2222,Ohio,Akron,41.084195,-81.514059,1,1,Bombing/Explosion,Private Citizens & Property,United States,Unknown,,,,,Explosives,0,,,3.0,3.0,,,-9,0,Democratic,Republican,8-24-1996
2223,Tennessee,Piperton,35.048190000000005,-89.620111,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,1.0,Letter,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,0,1,Democratic,Republican,8-31-1996
2224,Oklahoma,Broken Arrow,36.050845,-95.78950400000001,0,1,Bombing/Explosion,Abortion Related,United States,Anti-Abortion extremists,,,,,Explosives,0,,,0.0,,,1000,-9,0,Democratic,Republican,9-1-1996
2225,Arizona,Tempe,33.425509999999996,-111.93741899999999,-9,1,Unarmed Assault,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,,,Melee,0,,,0.0,,,,-9,0,Democratic,Republican,9-10-1996
2226,Oklahoma,Broken Arrow,36.050845,-95.78950400000001,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Democratic,Republican,9-18-1996
2227,California,Lancaster,34.698904999999996,-118.144779,1,1,Bombing/Explosion,Business,United States,White extremists,1.0,1.0,0.0,,Explosives,0,0.0,0.0,1.0,1.0,0.0,,-9,-9,Democratic,Republican,10-3-1996
2228,Oregon,Detroit,44.73573,-122.150849,0,1,Facility/Infrastructure Attack,Government (General),United States,Earth Liberation Front (ELF),2.0,1.0,1.0,Note left at scene,Incendiary,0,0.0,0.0,0.0,0.0,0.0,21500,0,1,Democratic,Democrat,10-28-1996
2229,Oregon,Oakridge,43.747695,-122.456799,0,1,Facility/Infrastructure Attack,Government (General),United States,Earth Liberation Front (ELF),3.0,2.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,5000000,1,0,Democratic,Democrat,10-30-1996
2230,Missouri,Hannibal,39.70355,-91.376109,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,75000,-9,0,Democratic,Democrat,11-1-1996
2231,Minnesota,Bloomington,44.820491,-93.306364,0,1,Facility/Infrastructure Attack,Business,United States,Animal Liberation Front (ALF),-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,2250000,0,1,Democratic,Republican,11-12-1996
2232,New Jersey,Fairton,39.380459,-75.216904,1,1,Bombing/Explosion,Private Citizens & Property,,Unknown,,,,,Explosives,0,,,1.0,1.0,,,-9,-9,Democratic,Republican,11-16-1996
2233,Arizona,Phoenix,33.44826,-112.075774,-9,0,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,12-1-1996
2234,Arizona,Phoenix,33.44826,-112.075774,-9,0,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,12-1-1996
2235,Arizona,Phoenix,33.44826,-112.075774,-9,0,Facility/Infrastructure Attack,Abortion Related,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,12-1-1996
2236,Louisiana,New Orleans,29.951027000000003,-90.071422,0,1,Assassination,Abortion Related,United States,Anti-Abortion extremists,1.0,,,,Melee,0,,,1.0,1.0,,,-9,0,Democratic,Republican,12-18-1996
2237,Oklahoma,Tulsa,36.149745,-95.99333399999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,,1.0,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-1-1997
2238,Oklahoma,Tulsa,36.149745,-95.99333399999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,,1.0,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-1-1997
2239,Oklahoma,Tulsa,36.149745,-95.99333399999999,-9,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,,1.0,,,Incendiary,0,,,0.0,,,,-9,0,Democratic,Republican,1-1-1997
2240,Oklahoma,Tulsa,36.149745,-95.99333399999999,0,1,Facility/Infrastructure Attack,Abortion Related,United States,Anti-Abortion extremists,1.0,1.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,7000,-9,0,Democratic,Republican,1-1-1997
2241,Pennsylvania,Philadelphia,40.008171000000004,-75.13549,0,0,Bombing/Explosion,Government (General),United States,Unknown,1.0,,,,Explosives,0,,,0.0,,,,-9,0,Democratic,Republican,1-2-1997
