"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","claimed","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","president_party","state_governor_party","date"
"2301",2392,"Kansas","Overland Park",38.984895,-94.671684,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",FALSE,"Firearms",0,0,0,0,0,0,"Democratic","Republican","2000-12-31"
"2302",2393,"Oregon","Glendale",42.738006,-123.417103,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-01-02"
"2303",2394,"New York","Miller Place",40.960042,-72.995514,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-01-13"
"2304",2395,"Arizona","Scottsdale",33494,-111.920694,TRUE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Coalition to Save the Preserves (CSP)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-01-18"
"2305",2396,"California","Capitola",36.974796,-121.953457,FALSE,FALSE,"Facility/Infrastructure Attack","Government (General)","United States","Animal Liberation Front (ALF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-01-23"
"2306",2397,"Michigan","Kalamazoo",42.291957,-85.587437,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-01-28"
"2307",2398,"California","Visalia",36.33377,-119.292914,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-02-20"
"2308",2399,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Animal Liberation Front (ALF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-03-02"
"2309",2400,"Oregon","Eugene",44.043266,-123.061512,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-03-30"
"2310",2401,"Minnesota","Albertville",45.238255,-93.65305,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Minnesota Independence Party","2001-04-04"
"2311",2402,"Washington","Arlington",48.194295,-122.126414,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-04-05"
"2312",2403,"Oregon","Portland",45.511795,-122.675629,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-04-15"
"2313",2404,"Texas","West Lake Hills",30.297774,-97.801914,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-05-05"
"2314",2405,"Oregon","Clatskanie",46.103654,-123.204304,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-05-21"
"2315",2406,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-05-21"
"2316",2407,"Oregon","Estacada",45.285772,-122.334678,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-06-01"
"2317",2408,"Washington","Tacoma",47.255135,-122.441654,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","2001-06-11"
"2318",2409,"Arizona","Pima County Estates",32.345634,-110.943212,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Coalition to Save the Preserves (CSP)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-06-12"
"2319",2410,"Washington","Arlington",48.194295,-122.126414,TRUE,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-07-12"
"2320",2411,"Nevada","Stateline",38.962408,-119.939903,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Sabotage Equipment",0,0,0,0,0,0,"Republican","Republican","2001-07-24"
"2321",2412,"Puerto Rico","Vieques",18.14859,-65.442114,TRUE,FALSE,"Bombing/Explosion","Military","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Popular Democratic Party","2001-08-08"
"2322",2413,"Arizona","Tucson",32.222232,-110.925752,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-09-08"
"2323",2416,"Virginia","Arlington",38.878742,-77.100006,FALSE,TRUE,"Hijacking","Government (General)","United States","Al-Qaida",TRUE,"Vehicle",190,182,5,106,0,0,"Republican","Republican","2001-09-11"
"2324",2417,"Pennsylvania","Shanksville",40.018464,-78.907197,FALSE,TRUE,"Hijacking","Private Citizens & Property","United States","Al-Qaida",TRUE,"Vehicle",44,38,4,6,6,0,"Republican","Republican","2001-09-11"
"2325",2418,"New Mexico","Alamogordo",32.89925,-105.960323,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Animal Liberation Front (ALF)",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2001-09-20"
"2326",2419,"Florida","Boca Raton",26.368306,-80.128932,FALSE,TRUE,"Unarmed Assault","Journalists & Media","United States",NA,FALSE,"Biological",1,1,0,5,5,0,"Republican","Republican","2001-10-02"
"2327",2420,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Unarmed Assault","Government (General)","United States",NA,FALSE,"Biological",2,2,0,1,1,0,"Republican",NA,"2001-10-09"
"2328",2421,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Unarmed Assault","Journalists & Media","United States",NA,FALSE,"Biological",0,0,0,6,6,0,"Republican","Republican","2001-10-12"
"2329",2422,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Unarmed Assault","Government (General)","United States",NA,FALSE,"Biological",2,2,0,6,6,0,"Republican",NA,"2001-10-15"
"2330",2423,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Unarmed Assault","Journalists & Media","United States",NA,FALSE,"Biological",0,0,0,1,1,0,"Republican","Republican","2001-10-15"
"2331",2424,"Nevada","Reno",39.527395,-119.813414,FALSE,FALSE,"Unarmed Assault","Business","United States",NA,FALSE,"Biological",0,0,0,0,0,0,"Republican","Republican","2001-10-15"
"2332",2425,"California","Litchfield",40.38146,-120.383169,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2001-10-15"
"2333",2426,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Unarmed Assault","Government (General)","United States",NA,FALSE,"Biological",0,0,0,0,0,0,"Republican","Republican","2001-10-17"
"2334",2427,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Unarmed Assault","Journalists & Media","United States",NA,FALSE,"Biological",0,0,0,1,1,0,"Republican","Republican","2001-10-18"
"2335",2428,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Unarmed Assault","Journalists & Media","United States",NA,FALSE,"Biological",0,0,0,2,2,0,"Republican","Republican","2001-10-19"
"2336",2430,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Unarmed Assault","Business","United States",NA,FALSE,"Biological",1,1,0,0,0,0,"Republican","Republican","2001-10-29"
"2337",2431,"Michigan","Houghton",47.117051,-88.544531,FALSE,FALSE,"Facility/Infrastructure Attack","Educational Institution","United States","Earth Liberation Front (ELF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-11-05"
"2338",2432,"Michigan","Houghton",47.12186,-88.570024,FALSE,FALSE,"Facility/Infrastructure Attack","Educational Institution","United States","Earth Liberation Front (ELF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2001-11-05"
"2339",2433,"Connecticut","Oxford",41.439769,-73.126816,FALSE,TRUE,"Unarmed Assault","Private Citizens & Property","United States",NA,FALSE,"Biological",1,0,0,0,0,0,"Republican","Republican","2001-11-14"
"2340",2434,"Florida","Tampa",27.947354,-82.45875,TRUE,TRUE,"Hijacking","Business","United States","Jihadi-inspired extremists",TRUE,"Vehicle",1,0,1,0,0,0,"Republican","Republican","2002-01-05"
"2341",2435,"Minnesota","St. Paul",44.943829,-93.093326,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Minnesota Independence Party","2002-01-26"
"2342",2436,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Armed Assault","Airports & Aircraft","Israel","Anti-Israeli extremists",FALSE,"Firearms",3,0,1,4,1,0,"Republican","Democrat","2002-07-04"
"2343",2437,"Pennsylvania","Erie",42.129445,-80.085239,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-03-24"
"2344",2438,"Iowa","Asbury",42.514446,-90.751516,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","2002-05-03"
"2345",2439,"Iowa","Farley",42.443889,-91.009444,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","2002-05-03"
"2346",2440,"Iowa","Anamosa",42.108337,-91.285159,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","2002-05-03"
"2347",2441,"Indiana","Bloomington",39.16659,-86.534244,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","2002-05-03"
"2348",2442,"Iowa","Eldridge",41.658086,-90.584582,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","2002-05-03"
"2349",2443,"Illinois","Mount Carroll",42.095023,-89.97818,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Republican","2002-05-03"
"2350",2444,"Illinois","Morrison",41.809751,-89.965119,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Republican","2002-05-03"
"2351",2445,"Illinois","Elizabeth",42.317791,-90.221517,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-03"
"2352",2446,"Indiana","Bloomington",39.16659,-86.534244,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2002-05-03"
"2353",2447,"Nebraska","Scotia",41.466401,-98.703134,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2354",2448,"Nebraska","Cairo",41.002235,-98.606738,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2355",2449,"Nebraska","Columbus",41.432778,-97.358611,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2356",2450,"Nebraska","Davenport",40.312784,-97.811986,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2357",2451,"Nebraska","Ohiowa",40.414167,-97.452222,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2358",2452,"Nebraska","Seward",40.911111,-97.096944,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2359",2453,"Nebraska","Albion",41.689444,-98.003056,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-04"
"2360",2454,"Colorado","Salida",38.534719,-105.998902,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-06"
"2361",2455,"Colorado","Pueblo",38.26386,-104.612374,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-06"
"2362",2456,"Texas","Amarillo",35.207255,-101.833894,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Government extremists",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-07"
"2363",2457,"Pennsylvania","Philadelphia",40.008171,-75.13549,TRUE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Jihadi-inspired extremists",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","2002-05-13"
"2364",2458,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Facility/Infrastructure Attack","NGO","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-06-03"
"2365",2459,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Facility/Infrastructure Attack","Terrorists/Non-State Militia","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-06-03"
"2366",2460,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Animal Liberation Front (ALF)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","2002-07-10"
"2367",2461,"Pennsylvania","Irvine",41.839226,-79.268381,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-08-11"
"2368",2462,"Michigan","Ann Arbor",42.280826,-83.743038,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Earth Liberation Front (ELF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-08-18"
"2369",2463,"Michigan","Plymouth",42.37199,-83.467919,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Earth Liberation Front (ELF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-09-02"
"2370",2464,"Virginia","Richmond",37.5407,-77.433654,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2002-09-21"
"2371",2465,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","United States","Anti-Kim Jong-il extremists",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Republican","2002-10-03"
"2372",2466,"Pennsylvania","Erie",42.129445,-80.085239,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2002-11-26"
"2373",2467,"Pennsylvania","Girard",42.001804,-80.315408,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-01-01"
"2374",2468,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-01-20"
"2375",2469,"California","Chico",39.728352,-121.837348,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2003-03-03"
"2376",2470,"California","Chico",39.728352,-121.837348,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","2003-03-10"
"2377",2471,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Bombing/Explosion","Business","United States","Animal Liberation Front (ALF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-03-11"
"2378",2472,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Bombing/Explosion","Business","United States","Animal Liberation Front (ALF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-03-11"
"2379",2473,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Bombing/Explosion","Business","United States","Animal Liberation Front (ALF)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-03-11"
"2380",2474,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States",NA,FALSE,"Fake Weapons",0,0,0,0,0,0,"Republican",NA,"2003-03-17"
"2381",2475,"Michigan","Ann Arbor",42.320702,-83.640432,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth Liberation Front (ELF)",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","2003-03-21"
